osm_id,name,fclass,finalCategory,latitude,longitude
8832445837,Saint Joseph Drug,pharmacy,Health,16.2411105,120.4056112
8832674827,BDO,bank,Public Service,14.5905898,121.0892966
8833897967,Pasagdihon Elementary School,school,Public Service,8.4097134,124.3651695
8833913073,San Isidro Elementary School,school,Public Service,8.3457612,124.3759573
8833934642,Megdaha Elementary School,school,Public Service,8.3969457,124.4588752
8833939517,Malibato Elementary School,school,Public Service,8.3522099,124.4163414
8834022647,Kalacapan Elementary School,school,Public Service,8.4918238,124.3646429
8834034877,Oguis Elementary School,school,Public Service,8.5014944,124.3451934
8834052591,Lubluban Elementary School,school,Public Service,8.5287525,124.3546649
8834058502,Retablo Elementary School,school,Public Service,8.5338711,124.3436697
8834059745,Kimalok Elementary School,school,Public Service,8.511936,124.3725736
8834757539,C.P. Garcia Elementary School,school,Public Service,8.574624,124.3886372
8834768565,Sungay Elementary School,school,Public Service,8.4535685,124.404148
8834783346,Hinigdaan Elementary School,school,Public Service,8.5003399,124.4646078
8834783347,Hinigdaan National High School,school,Public Service,8.4995874,124.4649066
8834810983,San Francisco de Asis Elementary School,school,Public Service,8.4602509,124.4423224
8834816493,Tugasnon Elementary School,school,Public Service,8.4939414,124.4551494
8834918677,San Andres Lower Primary School,school,Public Service,11.6407591,125.3829034
8836325705,Marinel's Pharmacy,pharmacy,Health,16.2792103,120.3804897
8836325707,Poblacion Barangay Hall,town_hall,Public Service,16.2799286,120.3800297
8836470677,Raois Barangay Hall,town_hall,Public Service,16.2756296,120.3718261
8836733106,Hiyas Banking Corporation,bank,Public Service,14.7904191,121.0743074
8836733107,JRS Express,post_office,Public Service,14.7904424,121.0743074
8836740237,AUB,bank,Public Service,14.792462,121.0739882
8837239918,Sinit-an Elementary School,school,Public Service,11.8985557,124.8783906
8837317717,Doanne Jill's SPED and Tutorial Center,school,Public Service,11.2350864,124.9812636
8837317718,Dra. Ranze,doctors,Health,11.2032985,125.0197892
8837366810,Lagtang Elementary School,school,Public Service,8.5612442,124.4870365
8838659917,Haru Korean Grocery,supermarket,Retail,14.3112044,121.0428427
8839237311,House of Puppies Veterinary Clinic and Grooming Salon,veterinary,Health,14.7971526,121.0708132
8839373059,Robinsonsbank,bank,Public Service,14.7873209,121.0745948
8839511726,Valera-Peña Medical Clinic,doctors,Health,16.2302602,120.4868344
8839511733,Pandayan Bookshop,bookshop,Retail,16.2298959,120.4864327
8839511736,Rang-ay Bank,bank,Public Service,16.2299302,120.4858909
8840705351,Cataydungan Primary School,school,Public Service,11.9978929,124.9996707
8840760679,Binubongan Elementary School,school,Public Service,8.451546,124.5457752
8840772905,Hagbay Primary School,school,Public Service,12.0160641,124.9934956
8840885868,Blaze Fitness,fitness_centre,Other,14.5767478,121.0836893
8840996034,San Isidro Primary School,school,Public Service,12.1277568,124.8233061
8840997327,Cagayan de Oro National High School – Balulang Annex,school,Public Service,8.443362,124.6350465
8841034226,G.L. Reyes-Anhawon Elementary School,school,Public Service,8.4828095,124.6102439
8841053567,Salvacion Elementary School,school,Public Service,12.2053092,124.8033424
8841065616,Gusa National High School – FS Catanico Annex,school,Public Service,8.4593339,124.7221604
8841072411,Suntingon Elementary School,school,Public Service,8.5083291,124.772773
8841609379,Namanday Elementary School,school,Public Service,13.3114776,123.9441061
8843767970,San Enrique Primary School,school,Public Service,12.1153974,124.7545181
8843844328,Can-ipulan Elementary School,school,Public Service,12.0442587,124.6853936
8843878880,Bana-ao Primary School,school,Public Service,12.0724917,124.7397888
8843898751,Giguimitan Primary School,school,Public Service,12.3062654,124.7992533
8844401957,TGP,pharmacy,Health,16.5281741,120.3296893
8844401964,"Rural Bank of Bauang, Inc.",bank,Public Service,16.5298365,120.3296041
8844402003,BDO Network Bank,bank,Public Service,16.5299245,120.329981
8844638810,Rimpillo Dental Clinic,dentist,Health,16.5267997,120.3301272
8844638812,Wayne's Pharmacy,pharmacy,Health,16.5268254,120.3301413
8847364663,Panonongon Primary School,school,Public Service,12.1309337,124.6213987
8847507804,SR Cruzat Enterprises,clothes,Retail,13.7561213,121.0568053
8847507805,Shenalyn RTW,clothes,Retail,13.7561259,121.0568382
8847535321,Expressions,stationery,Retail,13.7565714,121.0576455
8847535323,BP Generic Express,pharmacy,Health,13.7564425,121.0579543
8847669741,Paguite Primary School,school,Public Service,12.3518804,124.7092009
8847708070,Sampaguita Primary School,school,Public Service,12.2550032,124.6515307
8847764981,General Luna Elementary School,school,Public Service,12.3098595,124.6752334
8847780387,Roxas Primary School,school,Public Service,12.3056771,124.7058213
8848532117,AFPSLAI,bank,Public Service,7.2134,124.2449119
8851672656,Balacanas Elementary School,school,Public Service,8.5684183,124.7761294
8851689271,Tambobong-Balacanas National High School,school,Public Service,8.5684721,124.7756609
8851696864,Kimaya Elementary School,school,Public Service,8.6448515,124.7611241
8851708248,Natumolan Elementary School,school,Public Service,8.5346129,124.7661248
8851732037,Lukong Elementary School,school,Public Service,8.579682,124.8007272
8851732040,Punong Elementary School,school,Public Service,8.5912484,124.8445329
8851738222,Solana Elementary School,school,Public Service,8.6255692,124.7647515
8851757292,Santa Ana National High School - Rosario Annex,school,Public Service,8.5576671,124.8531091
8851769357,Kimamaon Elementary School,school,Public Service,8.6498333,124.7807671
8851772492,Upper Hermano Elementary School,school,Public Service,8.710556,124.7596308
8851793148,San Juan National High School,school,Public Service,8.7076039,124.8621269
8851793150,San Juan Elementary School,school,Public Service,8.7075793,124.8633076
8851829363,Balagnan Elementary School,school,Public Service,8.7363902,124.8504637
8851829381,Dansuli Elementary School,school,Public Service,8.738689,124.8393034
8851834738,Lapu-lapu Elementary School,school,Public Service,8.7415747,124.8919685
8854216226,C8G Pharmacy,pharmacy,Health,16.4073278,120.6031043
8855586501,Guindaulan National High School,school,Public Service,12.4912193,124.4279686
8855657778,Don Gregorio Pelaez Elementary School,school,Public Service,8.7055141,124.9524083
8855709181,Kalagonoy Elementary School,school,Public Service,8.7571561,125.0587035
8855724811,Alagatan Elementary School,school,Public Service,8.7406727,125.0666354
8856018143,Mosangot Elementary School,school,Public Service,8.9158061,124.7849907
8856043154,Nabataan Primary School,school,Public Service,8.9089949,124.7937981
8856044846,Yungod Elementary School,school,Public Service,8.8987558,124.8066687
8856145417,PNB,bank,Public Service,9.7558071,118.7476943
8857321674,Holy Ghost Extension Barangay Hall,town_hall,Public Service,16.4177381,120.60426
8857382811,St. Therese Maternity Lying-in Clinic,hospital,Health,14.3274531,120.7767787
8857482780,Honeymoon-Holyghost Barangay Hall,town_hall,Public Service,16.4190474,120.6003564
8858661181,Araceli Plainview National High School,school,Public Service,10.5765888,119.9105052
8858674871,Doña Carmen Barangay Hall,town_hall,Public Service,15.7281613,120.627458
8858735908,Cabigaan National High School,school,Public Service,9.4631823,118.479474
8858753415,Silang Garden,florist,Retail,14.1517875,120.9568806
8858820101,United Methodist School,school,Public Service,15.7787102,120.8125645
8858876947,Botica Paniqui,pharmacy,Health,15.7305223,120.626423
8858907262,Eliseo A. Lagrada Oblian National High School,school,Public Service,8.8886333,117.902779
8858922155,Anao Fitness Gym,fitness_centre,Other,15.7303412,120.6274562
8858943416,Sam's Pre Loved,clothes,Retail,15.4611728,120.6026558
8858988463,Southstar Drug,pharmacy,Health,15.6055527,120.5994135
8858988464,Rural Bankers Association,bank,Public Service,15.6056826,120.5993585
8859042862,Krizabel's Ukay ukay,clothes,Retail,15.6366766,120.5422169
8859082144,TrendStyle Clothing,clothes,Retail,15.6357175,120.5411188
8859116016,Valdeconcha Elementary School,school,Public Service,8.9123654,124.8029119
8859116911,Talugtug Fire Station,fire_station,Public Service,15.7782878,120.8073571
8859224864,Pandayan Bookshop,stationery,Retail,15.6685592,120.5797419
8859234340,JRS Express,post_office,Public Service,15.6671737,120.5801757
8859235728,May Parlor,hairdresser,Other,15.3349917,120.6281861
8859241093,Unimaker Department Store,department_store,Retail,15.6692459,120.579363
8859252317,Solano Medical Clinic And Laboratory,clinic,Health,15.6058238,120.5990297
8859252320,LBC,post_office,Public Service,15.6062061,120.5984325
8859304182,China Bank,bank,Public Service,15.669317,120.5801637
8859318262,Canimango National High School,school,Public Service,11.9242731,119.8809668
8859340135,Ponglo Muelag Barangay Hall,town_hall,Public Service,15.7939504,120.2755004
8859340166,Mercury Drug,pharmacy,Health,15.790015,120.2940114
8859353187,Maybubon Basketball Court,pitch,Other,15.6679268,120.6724885
8859390687,Landbank,bank,Public Service,15.6692065,120.579874
8859390688,Divalicious Salon,hairdresser,Other,15.6691221,120.5801555
8859495007,Maybubon Barangay Hall,town_hall,Public Service,15.6677986,120.6722472
8859824472,Montero Dental Clinic,dentist,Health,15.7276055,120.6275369
8859867953,Primero Dental Clinic,dentist,Health,15.7305333,120.6255226
8860033551,San Francisco East Barangay Hall,town_hall,Public Service,15.7208604,120.6063795
8860081441,Metrobank ATM,bank,Public Service,15.4712113,120.5989239
8860081446,Security Bank,bank,Public Service,15.4741091,120.5970034
8860134233,BigDash Mart,supermarket,Retail,15.4901444,120.5891888
8860148050,Dennis Barber Shop,hairdresser,Other,15.3268631,120.590212
8860157011,Mercury Drug,pharmacy,Health,15.489597,120.5904139
8860170193,Botica Sto Cristo,pharmacy,Health,15.4882355,120.5894012
8860212546,Advantage Bank,bank,Public Service,15.6086896,120.6043664
8860212549,Pharmanlane,pharmacy,Health,15.6059409,120.59901
8860212554,Jackie Stationery Store,stationery,Retail,15.6066953,120.6002679
8860215222,Mercury Drug,pharmacy,Health,15.490737,120.5889843
8860231514,Sarangmart Korean Supermarket,supermarket,Retail,15.6669957,120.5802349
8860246048,RCBC,bank,Public Service,15.491448,120.5920403
8860261471,Savemore Supermarket,supermarket,Retail,15.6691607,120.5793521
8860264336,Botika Sama-sama,pharmacy,Health,15.6688325,120.5788437
8860264343,TRex Gym,fitness_centre,Other,15.668532,120.579682
8860276647,La Purisima Covered Court,pitch,Other,15.4863269,120.7118774
8860305602,Maliwalo Tarlac Police Station,police,Public Service,15.4835899,120.6107427
8860334192,Honorata Pharmacy,pharmacy,Health,15.6037892,120.594594
8860364753,Yhan Yhan's Pharmacy,pharmacy,Health,15.6078918,120.5997389
8860396807,Severino-Perez Dental Clinic,dentist,Health,15.6063386,120.6002095
8860435622,Pandayan Bookshop,bookshop,Retail,15.6076781,120.6001733
8860435623,Watsons,chemist,Health,15.6077788,120.6000821
8860452246,Cruz's Dental Clinic,dentist,Health,15.6061038,120.5991176
8860459915,BDO,bank,Public Service,15.4877027,120.5956259
8860528928,Cody's Drug Mart,chemist,Health,15.6685963,120.5777685
8860528941,Lacayanga Veterinary Clinic,veterinary,Health,15.6687442,120.5773501
8860528942,Marcoleta Drug Store,chemist,Health,15.6685233,120.5775744
8860528960,Dr. Alvin Professional Skin Care Formula,doctors,Health,15.6683066,120.5770594
8860555491,Naaman Drugstore,pharmacy,Health,15.669087,120.5796004
8860680487,SRA Pharmacy,pharmacy,Health,14.7679389,121.0824801
8860680500,Mercury Drug,pharmacy,Health,14.7676743,121.0823373
8860680506,Savemore,supermarket,Retail,14.767723,121.08211
8860848641,COMPAC Extension Office,police,Public Service,14.7596781,121.0861655
8860848646,Callos Junk Shop,recycling,Other,14.7597319,121.0861809
8860848677,Agsao Dental Clinic,dentist,Health,14.7602824,121.0863331
8861491918,B & K Variety Shop,clothes,Retail,15.7313642,120.6289942
8861558460,Penshoppe,clothes,Retail,15.4767886,120.5943423
8861559010,Book Sale,bookshop,Retail,15.4773095,120.5941719
8861560032,Crocs,shoe_shop,Retail,15.4775809,120.5941223
8861574581,National Book Store,bookshop,Retail,15.4775628,120.5947942
8861575238,Bench,clothes,Retail,15.4768571,120.5943248
8861584743,Watsons,chemist,Health,15.4774439,120.5942095
8861593669,Quezon Barangay Hall,town_hall,Public Service,15.777456,120.8082466
8861594125,Surplus,clothes,Retail,15.4769372,120.5943087
8861616619,Ecumenical Christian,school,Public Service,15.60564,120.5987935
8861616622,Pharmacia Lovina,pharmacy,Health,15.6061024,120.600148
8861627218,Penshoppe,clothes,Retail,15.8796352,120.6020362
8861627219,Bench,clothes,Retail,15.8794598,120.6018485
8861627220,Uniqlo,clothes,Retail,15.8797384,120.6018914
8861627221,Payless ShoeSource,shoe_shop,Retail,15.8796558,120.6017573
8861627231,Blue Magic,toy_shop,Retail,15.8790315,120.6026424
8861627232,Watsons,pharmacy,Health,15.8790676,120.6021435
8861627233,Chris Sports,sports_shop,Retail,15.8798055,120.6022025
8861627235,BDO,bank,Public Service,15.8797435,120.6013871
8861627236,National Book Store,bookshop,Retail,15.8799345,120.6018592
8861628317,Tabago Pascua Dental Clinic,dentist,Health,15.6061526,120.600264
8861630018,Chris Sports,sports_shop,Retail,15.4773573,120.5944509
8861630549,SM Supermarket,supermarket,Retail,15.4771244,120.5944231
8861636622,Tribal Gear Streetware,clothes,Retail,15.4770044,120.5942886
8861636719,Jenny Parlor & Salon,hairdresser,Other,15.4623734,120.7160827
8861641951,Arellano Barangay Hall,town_hall,Public Service,15.7893557,120.2915698
8861641957,Saint Joseph Drug,pharmacy,Health,15.7910678,120.2925857
8861644592,Fronda Dental Clinic,dentist,Health,15.7771811,120.8104256
8861645456,Ramos Playground,playground,Park/Nature,15.6661272,120.6393323
8861646686,BDO Citymall Tarlac,bank,Public Service,15.4668817,120.5988364
8861652017,BDO,bank,Public Service,15.4774875,120.5943386
8861653907,Metrobank,bank,Public Service,15.8802322,120.600094
8861653910,Pet Medics,veterinary,Health,15.8812482,120.6001587
8861653914,Bañez Clinic,clinic,Health,15.8817332,120.5994693
8861656418,Brgy Teachers Village  West,community_centre,Other,14.6457034,121.0607589
8861660530,Ilian National High School,school,Public Service,10.4074846,119.5773096
8861677108,Sweet Stems,florist,Retail,15.476948,120.5949571
8861678305,BanKo,bank,Public Service,15.6710456,120.5841208
8861688428,Producers Bank Talugtug,bank,Public Service,15.7785575,120.8069043
8861698821,Dalisay Supermarket,supermarket,Retail,15.4319542,120.5978625
8861700430,Dr. Lacuesta Dental Clinic,dentist,Health,15.6714794,120.584746
8861700431,BDO,bank,Public Service,15.6714926,120.5847744
8861700432,Gelio's Barber and Beauty,hairdresser,Other,15.671456,120.5848038
8861713654,Sicangco Medical Clinic,clinic,Health,15.4565436,120.5998891
8861729289,National Book Store,bookshop,Retail,16.0450093,120.3429463
8861729290,Bench,clothes,Retail,16.0450989,120.3430566
8861729291,Penshoppe,clothes,Retail,16.0449435,120.3430858
8861729292,Blue Magic,toy_shop,Retail,16.0448022,120.343139
8861729293,Watsons,chemist,Health,16.0444569,120.343328
8861734982,GYMebls Fitness Gym,fitness_centre,Other,15.671116,120.5846073
8861747418,Dr. Marcelo M. Chan Memorial Hospital,hospital,Health,15.8835052,120.598242
8861768359,Sibantang Elementary School,school,Public Service,8.9509202,124.8910478
8861769340,Savemore,supermarket,Retail,15.4667925,120.5980774
8861781889,Generika,pharmacy,Health,15.7906994,120.2930141
8861781891,Farmacia Frances Mae,pharmacy,Health,15.7909884,120.2923646
8861781893,Metrobank,bank,Public Service,15.7892422,120.2952233
